tree_id,point_count,crown_x,crown_y,height_max_m,height_mean_m,height_std_m,height_p25_m,height_p50_m,height_p75_m,height_p90_m,height_p95_m,cv_height,crown_radius_m,crown_r95_m,crown_area_m2,canopy_pts,density_pt_m2,tile,tile_tree_id
11963,8204,187729.797,479100.6277,27.842,18.896,6.382,15.723,20.3,23.903,25.836,26.42,0.3377,8.001,13.181,545.807,3050,15.031,2,5848
11964,2313,187835.781,479101.2506,28.965,24.339,3.97,22.763,25.701,26.913,27.86,28.179,0.1631,5.181,8.275,215.108,1672,10.7528,2,5849
11965,3952,187908.1188,479101.3452,22.824,13.627,5.567,8.587,14.58,18.622,20.3,20.931,0.4086,6.198,10.294,332.903,1127,11.8713,2,5850
11966,3869,187967.202,479097.542,22.385,15.661,4.179,13.865,16.697,18.44,20.144,20.752,0.2668,3.851,6.786,144.67,1238,26.7436,2,5851
11967,300,187225.5282,479097.6589,6.078,3.726,1.024,2.966,3.558,4.499,5.283,5.62,0.2748,1.876,3.162,31.406,51,9.5524,2,5852
11968,3014,187444.3283,479096.6819,16.152,10.267,3.274,7.855,10.596,12.863,14.481,15.123,0.3189,3.729,6.326,125.722,734,23.9735,2,5853
11969,879,187455.751,479096.9739,18.352,13.199,3.298,10.994,14.246,15.555,16.683,17.398,0.2499,2.494,4.296,57.987,303,15.1586,2,5854
11970,4209,187672.285,479097.9768,26.419,20.515,4.304,18.323,21.65,23.715,24.973,25.432,0.2098,6.289,11.027,382.016,2297,11.0179,2,5855
11971,1318,187273.2889,479095.6302,10.99,6.218,2.13,4.472,6.016,7.918,9.201,10.015,0.3426,2.998,5.43,92.622,185,14.2299,2,5856
11972,2610,187318.6249,479097.2702,15.097,9.915,2.707,8.343,10.113,11.76,13.481,14.145,0.273,6.071,10.674,357.95,530,7.2915,2,5857
11973,6828,187407.2899,479098.766,22.314,13.267,4.809,9.759,13.924,17.137,19.202,20.487,0.3625,6.691,10.504,346.623,1280,19.6987,2,5858
11974,1206,187886.9713,479096.2342,28.149,22.904,4.943,21.977,24.054,25.808,26.988,27.438,0.2158,4.081,8.707,238.18,855,5.0634,2,5859
11975,5576,186999.0465,479090.285,27.027,15.605,5.853,11.29,15.244,20.278,23.834,25.526,0.3751,5.908,9.32,272.88,1024,20.4339,2,5860
11976,1103,187394.617,479094.9542,22.74,16.323,5.893,15.497,18.591,20.492,21.974,22.23,0.361,3.43,5.628,99.5,598,11.0854,2,5861
11977,1280,187501.543,479094.9719,18.93,14.949,2.056,13.856,15.414,16.311,17.178,17.692,0.1375,3.214,5.276,87.452,684,14.6366,2,5862
11978,10439,187548.0172,479100.4527,29.112,17.611,6.027,13.753,17.178,22.37,25.793,27.121,0.3422,8.539,13.617,582.54,2061,17.9198,2,5863
11979,2219,187821.3207,479099.8366,28.765,23.5,3.907,21.687,24.846,26.254,27.074,27.541,0.1663,6.28,11.328,403.126,1493,5.5045,2,5864
11980,2486,187487.4119,479094.2074,18.319,12.748,2.566,11.835,13.0,14.322,15.265,16.211,0.2013,5.136,8.95,251.627,459,9.8797,2,5865
11981,850,187633.2202,479094.3663,28.531,20.205,5.978,18.324,21.611,24.666,26.785,27.412,0.2959,4.02,8.495,226.7,348,3.7495,2,5866
11982,4958,187999.8191,479093.1528,24.353,15.869,5.709,13.413,17.256,19.897,22.087,22.966,0.3598,4.099,7.157,160.94,1498,30.8065,2,5867
11983,5792,188015.7069,479087.6791,26.818,17.039,6.206,13.65,17.978,21.949,24.182,24.97,0.3642,5.793,9.978,312.759,1786,18.519,2,5868
11984,2419,187364.8254,479093.2812,22.106,11.735,4.404,8.768,11.152,14.898,16.855,20.722,0.3753,4.887,9.202,266.007,218,9.0937,2,5869
11985,1530,187807.1692,479092.5625,28.587,24.396,3.338,23.464,25.614,26.528,27.027,27.273,0.1368,4.178,6.872,148.344,1191,10.3138,2,5870
11986,3068,187867.4528,479093.5175,31.095,25.796,4.656,24.837,27.194,28.446,29.176,29.466,0.1805,5.934,9.0,254.475,2296,12.0562,2,5871
11987,553,187099.0179,479093.2179,7.435,4.377,1.3,3.275,4.263,5.375,6.331,6.592,0.2972,2.22,3.541,39.391,77,14.0389,2,5872
11988,2170,187326.8799,479090.8003,15.475,9.271,2.863,7.918,9.372,11.157,12.788,13.55,0.3088,4.266,7.02,154.836,300,14.0148,2,5873
11989,1424,187432.2013,479091.4728,17.067,8.818,3.869,5.535,8.456,12.004,14.466,15.51,0.4388,3.418,6.474,131.686,193,10.8136,2,5874
11990,1750,187473.0759,479094.4636,16.251,12.042,2.572,11.041,12.519,13.773,14.72,15.098,0.2136,4.309,6.889,149.109,681,11.7364,2,5875
11991,1363,187509.3371,479091.8992,20.358,16.056,2.014,14.414,16.257,17.554,18.501,19.101,0.1254,4.088,8.101,206.188,678,6.6105,2,5876
11992,3088,187526.3487,479094.569,22.33,14.045,4.996,10.96,14.658,18.28,19.996,20.554,0.3557,6.105,11.196,393.785,862,7.8418,2,5877
11993,3961,187565.1087,479095.0671,29.975,19.132,7.035,14.109,20.768,25.118,27.574,28.439,0.3677,5.956,10.228,328.644,1177,12.0526,2,5878
11994,2949,187692.7902,479093.1859,24.746,16.41,6.35,11.291,18.578,21.74,23.577,24.015,0.387,4.367,7.059,156.552,1320,18.8372,2,5879
11995,998,187829.7819,479091.3302,27.902,23.316,5.266,22.686,25.587,26.62,27.064,27.306,0.2259,3.57,5.805,105.877,773,9.426,2,5880
11996,499,187983.9087,479092.3032,13.696,10.4,3.284,10.453,11.811,12.428,12.924,13.19,0.3158,2.144,4.154,54.207,349,9.2055,2,5881
11997,5397,186985.3217,479087.2606,27.156,17.347,6.821,11.882,17.759,24.023,25.469,25.957,0.3932,5.061,8.833,245.122,1985,22.0176,2,5882
11998,2064,187020.2364,479088.7828,16.782,10.26,2.739,8.365,10.145,12.525,13.694,14.554,0.267,3.389,5.729,103.114,259,20.0167,2,5883
11999,2875,187346.6819,479091.1167,20.728,12.058,3.652,9.803,11.042,14.515,17.945,20.03,0.3029,4.912,8.379,220.577,403,13.034,2,5884
12000,2652,187464.7984,479088.4116,18.479,11.628,2.924,10.268,11.74,13.45,15.254,15.947,0.2515,5.666,9.018,255.516,396,10.379,2,5885
12001,1499,187713.3237,479091.322,23.677,16.15,4.723,13.018,16.918,20.123,21.49,22.026,0.2924,3.53,6.033,114.327,514,13.1115,2,5886
12002,2333,187846.7598,479090.8357,29.389,25.304,4.057,23.995,26.968,27.941,28.531,28.807,0.1603,5.182,10.149,323.569,1816,7.2102,2,5887
12003,769,187933.8155,479090.2866,9.777,5.539,1.885,3.904,5.779,6.819,8.1,8.649,0.3404,2.877,5.496,94.881,105,8.1049,2,5888
12004,5593,187959.9277,479089.9333,21.7,13.27,4.72,9.74,13.816,17.688,19.042,19.644,0.3557,4.462,7.684,185.477,1530,30.1548,2,5889
12005,3751,187070.7705,479090.36,9.917,6.005,1.644,5.03,6.319,7.23,7.787,8.102,0.2739,4.78,7.269,166.016,277,22.5942,2,5890
12006,1525,187388.1859,479088.3516,20.532,10.72,5.323,6.762,9.856,16.703,18.839,19.534,0.4965,4.153,6.173,119.702,389,12.74,2,5891
12007,1857,187616.6867,479089.9603,30.283,24.821,4.747,23.673,25.721,27.959,28.968,29.237,0.1913,3.976,7.267,165.896,1330,11.1938,2,5892
12008,2397,187797.4933,479088.0057,28.093,23.044,3.486,20.863,23.891,25.913,26.603,26.913,0.1513,4.767,10.058,317.789,1503,7.5428,2,5893
12009,2371,187921.4404,479091.1853,23.429,14.112,6.071,8.986,15.236,19.764,21.722,22.428,0.4302,5.648,10.379,338.406,692,7.0064,2,5894
12010,3385,187057.0547,479086.6678,9.865,5.462,1.742,4.211,5.374,6.615,8.003,8.585,0.319,4.097,7.199,162.828,361,20.7888,2,5895
12011,959,187119.0372,479088.2589,6.85,4.044,1.369,2.827,3.839,5.123,6.161,6.512,0.3386,4.013,8.313,217.114,163,4.417,2,5896
12012,1085,187265.0249,479089.9775,7.744,4.338,1.217,3.342,4.248,5.183,6.029,6.484,0.2806,3.202,5.548,96.696,90,11.2207,2,5897
12013,1521,187378.6191,479089.2573,14.704,8.935,2.766,7.458,9.512,10.94,12.003,12.815,0.3096,3.549,5.808,105.969,168,14.3533,2,5898
12014,2390,187453.5504,479086.1149,18.985,12.915,2.389,11.578,12.949,14.674,15.647,16.439,0.185,4.434,7.018,154.738,401,15.4454,2,5899
12015,2162,187657.0172,479087.4622,27.495,20.588,6.038,19.729,22.509,24.259,25.633,26.089,0.2933,4.837,8.272,214.948,1255,10.0583,2,5900
12016,646,187856.3365,479087.9258,28.644,25.36,2.679,24.228,26.437,27.094,27.706,28.065,0.1057,3.205,5.281,87.603,553,7.3742,2,5901
12017,4569,187304.7092,479086.8559,15.844,8.618,3.203,6.146,8.514,11.178,12.926,13.959,0.3716,5.761,9.932,309.928,528,14.7421,2,5902
12018,1413,187336.4752,479088.1078,15.926,9.619,3.026,7.219,9.384,11.569,14.566,15.039,0.3146,3.784,6.096,116.738,299,12.1041,2,5903
12019,1503,187412.7764,479087.2035,22.29,14.341,5.49,9.089,15.763,18.838,20.995,21.377,0.3828,3.793,6.151,118.844,513,12.6468,2,5904
12020,1469,187483.2853,479086.9048,18.533,12.689,2.271,11.385,12.874,14.302,15.495,16.299,0.179,4.38,7.525,177.884,289,8.2582,2,5905
12021,4706,187577.0037,479087.593,32.031,21.38,6.524,16.738,23.251,26.373,28.254,30.034,0.3052,6.999,11.949,448.562,1569,10.4913,2,5906
12022,1051,187669.9014,479087.2086,25.961,19.539,3.999,16.816,19.892,22.361,24.877,25.278,0.2047,3.607,6.233,122.069,427,8.6099,2,5907
12023,863,187027.6269,479086.1193,14.369,9.724,2.918,7.934,9.808,12.037,13.274,13.545,0.3,1.783,3.853,46.637,310,18.5046,2,5908
12024,1268,187092.0247,479086.1362,8.852,4.709,1.683,3.242,4.48,6.246,6.979,7.426,0.3574,3.352,4.792,72.143,116,17.5763,2,5909
12025,2720,187361.6788,479083.6612,24.013,13.191,5.974,8.078,12.902,17.617,21.744,22.749,0.4529,6.602,11.134,389.446,519,6.9843,2,5910
12026,1306,187511.8999,479086.0417,20.093,13.892,3.853,12.007,14.66,17.099,18.115,18.603,0.2774,3.735,6.332,125.953,450,10.369,2,5911
12027,1992,187531.1184,479085.734,22.486,14.399,4.639,11.69,14.297,18.166,20.682,21.192,0.3221,4.845,8.116,206.918,517,9.627,2,5912
12028,1387,187496.4997,479085.47,17.542,13.733,1.584,12.546,13.727,14.907,15.83,16.398,0.1154,3.417,5.668,100.924,590,13.7429,2,5913
12029,1565,187702.872,479085.45,26.553,18.351,4.624,15.225,19.19,21.816,23.689,24.485,0.252,4.544,7.715,186.999,490,8.369,2,5914
12030,1368,187836.8298,479084.167,28.923,25.517,2.377,24.556,25.98,27.17,27.966,28.236,0.0931,4.082,7.17,161.524,1208,8.4693,2,5915
12031,2243,187893.7373,479086.5546,29.542,23.14,5.292,21.083,24.534,27.041,27.707,28.51,0.2287,5.801,10.271,331.391,1353,6.7684,2,5916
12032,2351,187061.6485,479081.4543,7.846,5.388,0.99,4.834,5.475,6.022,6.559,6.972,0.1838,3.696,6.402,128.762,375,18.2585,2,5917
12033,1078,187081.6099,479084.7972,8.561,4.986,1.523,3.653,4.936,6.219,7.028,7.411,0.3054,2.324,4.57,65.607,138,16.4311,2,5918
12034,865,187349.9735,479083.3723,14.439,8.508,2.914,6.314,9.215,10.759,11.801,12.352,0.3425,2.803,5.079,81.031,103,10.675,2,5919
12035,1390,187405.6255,479085.7074,21.934,14.444,5.307,11.153,15.502,18.884,20.39,20.894,0.3675,3.731,6.386,128.119,499,10.8493,2,5920
12036,877,187737.8245,479084.5258,25.703,18.476,5.175,15.544,19.23,22.514,24.253,24.744,0.2801,3.296,6.064,115.511,384,7.5924,2,5921
12037,2328,187813.931,479079.5835,27.459,23.089,3.195,21.552,23.756,25.256,26.314,26.607,0.1384,5.189,8.568,230.611,1620,10.0949,2,5922
12038,1701,187824.6974,479081.7196,27.937,24.19,3.572,23.385,25.277,26.214,26.76,27.073,0.1476,4.888,7.796,190.949,1401,8.9081,2,5923
12039,2861,187416.7862,479081.0494,22.203,10.411,5.587,6.871,9.687,12.141,19.622,21.356,0.5366,5.296,8.622,233.568,522,12.2491,2,5924
12040,11316,187595.7773,479092.668,33.043,23.082,6.022,20.183,24.446,27.482,29.56,30.738,0.2609,9.005,15.429,747.864,3900,15.1311,2,5925
12041,1457,187608.3461,479081.772,30.065,22.342,5.419,20.28,23.443,26.288,27.867,28.8,0.2425,5.299,11.255,397.984,630,3.6609,2,5926
12042,1127,187875.9353,479081.2421,30.064,26.277,4.049,25.563,27.751,28.666,29.138,29.358,0.1541,3.921,6.727,142.175,893,7.9269,2,5927
12043,1317,187070.5155,479082.227,8.071,4.979,1.177,4.245,5.036,5.736,6.462,6.977,0.2364,2.98,5.265,87.093,135,15.1218,2,5928
12044,249,187102.0283,479081.4953,5.966,3.831,0.982,2.995,3.675,4.722,5.087,5.382,0.2563,1.623,2.529,20.098,57,12.3895,2,5929
12045,1060,187341.6488,479081.4047,13.994,8.358,2.927,6.018,9.205,10.371,12.042,12.607,0.3503,2.845,5.167,83.861,181,12.6399,2,5930
12046,2054,187435.1408,479081.8766,19.648,9.568,4.997,5.709,8.262,13.375,17.734,18.453,0.5223,3.979,6.423,129.623,390,15.8459,2,5931
12047,1010,187445.0604,479082.4285,18.612,11.686,3.149,9.434,11.836,13.592,16.398,17.136,0.2695,3.149,5.674,101.133,187,9.9868,2,5932
12048,2018,187686.6466,479080.4575,23.267,14.918,5.606,10.071,16.433,19.626,20.871,21.732,0.3758,4.321,8.232,212.903,739,9.4785,2,5933
12049,3083,187724.7833,479079.423,25.946,19.418,4.228,17.124,20.163,22.618,24.006,24.428,0.2177,6.075,9.679,294.313,1378,10.4752,2,5934
12050,7489,187780.8657,479084.5913,28.512,19.24,5.913,15.415,19.604,24.167,26.567,27.133,0.3073,7.281,12.286,474.189,2462,15.7933,2,5935
12051,1207,187901.448,479084.0529,28.505,21.444,6.161,18.946,23.312,26.288,27.177,27.624,0.2873,3.613,6.823,146.233,645,8.254,2,5936
12052,4018,187981.3344,479081.3125,16.962,8.36,4.036,4.364,8.488,11.654,13.646,14.893,0.4828,4.211,7.685,185.547,423,21.6548,2,5937
12053,5771,187997.1523,479082.1712,24.408,14.808,6.159,10.045,16.061,20.173,21.716,22.614,0.4159,4.445,7.531,178.165,1786,32.3914,2,5938
12054,1077,187017.1693,479081.3778,13.483,8.808,2.998,7.147,9.583,11.375,12.233,12.395,0.3404,2.324,4.473,62.861,379,17.1329,2,5939
12055,1341,187261.5994,479081.1588,9.362,4.59,1.593,3.34,4.497,5.715,6.872,7.455,0.347,3.585,6.241,122.372,64,10.9584,2,5940
12056,4528,187284.5582,479084.7491,13.956,8.177,2.464,6.117,8.29,10.155,11.367,12.078,0.3013,5.549,8.829,244.896,544,18.4895,2,5941
12057,1315,187332.3052,479079.6303,13.146,6.937,2.233,5.276,6.797,8.311,9.888,11.052,0.3219,3.218,5.432,92.681,88,14.1884,2,5942
12058,2138,187374.3681,479077.7829,23.2,12.419,5.629,7.68,11.256,17.318,19.71,21.258,0.4533,4.032,6.95,151.732,453,14.0906,2,5943
12059,1249,187399.3305,479079.1364,22.165,12.071,7.045,4.395,15.329,18.563,20.503,21.466,0.5837,3.712,6.219,121.502,370,10.2796,2,5944
12060,5633,187637.7908,479081.7352,30.323,22.181,6.501,19.399,23.864,26.933,28.816,29.301,0.2931,6.388,10.835,368.805,2616,15.2736,2,5945
12061,2196,187858.868,479079.5857,29.017,25.011,3.736,24.078,26.344,27.229,27.735,27.96,0.1494,4.796,8.068,204.477,1778,10.7396,2,5946
12062,2650,187943.5083,479083.6223,17.034,9.284,2.8,7.084,9.544,11.314,12.997,13.84,0.3016,6.029,9.827,303.395,169,8.7345,2,5947
12063,1678,186997.7138,479079.4039,18.711,11.947,2.703,9.835,12.191,13.831,15.399,16.075,0.2262,2.698,5.607,98.755,212,16.9916,2,5948
12064,1243,187009.3853,479080.0501,20.215,13.551,3.939,11.774,14.189,16.452,18.102,18.623,0.2906,1.969,3.391,36.132,380,34.4015,2,5949
12065,131,187196.0268,479079.6791,3.576,2.777,0.416,2.36,2.844,3.116,3.294,3.377,0.1497,1.347,1.952,11.971,64,10.9433,2,5950
12066,1636,187274.0989,479080.4282,11.638,7.134,2.21,5.268,7.406,9.003,9.884,10.319,0.3099,3.624,6.836,146.81,324,11.1436,2,5951
12067,1817,187480.0631,479081.081,18.442,12.884,2.764,11.611,13.022,14.775,15.997,16.661,0.2145,5.038,8.59,231.823,459,7.8379,2,5952
12068,1583,187519.079,479079.7877,20.263,11.779,4.583,7.886,12.108,15.255,18.066,18.666,0.3891,3.489,5.564,97.242,304,16.2789,2,5953
12069,2548,187618.1945,479077.6488,30.575,25.321,3.493,23.712,26.244,27.609,29.116,29.566,0.138,5.072,8.591,231.878,1810,10.9886,2,5954
12070,1087,187363.7308,479078.1255,20.053,11.941,4.26,8.757,11.375,15.308,18.688,19.138,0.3567,3.451,4.986,78.106,223,13.917,2,5955
12071,1348,187491.261,479078.3125,16.713,11.744,2.348,10.136,12.032,13.238,14.671,15.296,0.1999,3.209,5.249,86.565,310,15.5721,2,5956
12072,1223,187867.9318,479077.951,28.914,24.839,3.888,23.681,26.187,27.255,27.813,28.054,0.1565,3.706,6.279,123.848,951,9.875,2,5957
12073,632,187884.2212,479079.2029,28.666,25.004,2.892,23.082,26.202,27.313,27.65,27.912,0.1157,2.877,4.681,68.841,480,9.1806,2,5958
12074,2072,187034.1375,479079.0667,16.437,10.276,3.16,7.658,11.084,12.967,14.092,14.312,0.3075,2.872,4.935,76.52,458,27.0777,2,5959
12075,116,187245.3731,479077.8539,4.308,3.017,0.489,2.649,2.862,3.362,3.753,4.007,0.162,1.167,1.881,11.115,25,10.4368,2,5960
12076,1750,187449.5151,479076.3071,17.03,10.353,3.463,8.526,10.946,12.52,14.565,15.301,0.3345,3.82,8.088,205.521,274,8.515,2,5961
12077,1969,187385.7246,479077.1076,23.173,11.181,6.045,6.457,9.807,17.665,20.904,21.465,0.5406,4.523,8.976,253.094,373,7.7797,2,5962
12078,7291,187677.7823,479071.3882,29.608,22.435,5.11,20.074,23.632,26.09,27.521,28.417,0.2278,7.97,14.249,637.881,3611,11.43,2,5963
12079,3027,187046.6106,479073.708,16.188,10.283,3.632,7.461,11.466,13.492,14.077,14.675,0.3532,3.395,5.67,101.014,1140,29.9662,2,5964
12080,2342,187062.7212,479073.8624,8.334,4.457,1.411,3.381,4.262,5.469,6.5,7.057,0.3165,3.9,6.587,136.293,201,17.1836,2,5965
12081,2252,187318.9954,479077.2998,18.129,9.139,4.939,5.037,7.268,14.563,16.381,17.056,0.5404,4.695,8.07,204.603,577,11.0067,2,5966
12082,1102,187422.3962,479075.9499,21.138,13.987,5.122,9.955,15.307,18.214,19.724,20.338,0.3662,4.098,6.322,125.551,441,8.7773,2,5967
12083,1518,187703.0692,479073.2533,24.245,16.06,4.949,12.35,17.204,19.895,21.665,22.771,0.3081,4.429,7.733,187.883,460,8.0795,2,5968
12084,1871,187844.0078,479073.3735,28.356,24.232,4.651,23.07,25.752,27.09,27.541,27.762,0.1919,4.641,7.628,182.817,1458,10.2343,2,5969
12085,2918,187024.5629,479072.7883,20.972,14.618,3.258,12.56,15.138,17.002,18.4,18.896,0.2229,4.121,7.661,184.361,839,15.8277,2,5970
12086,1254,187309.3807,479072.7746,15.493,10.424,2.4,8.992,10.924,12.19,13.261,13.671,0.2302,3.178,5.244,86.381,275,14.5171,2,5971
12087,1877,187499.8429,479074.7175,18.771,12.587,2.966,11.167,12.994,14.607,16.001,16.43,0.2357,4.067,6.569,135.554,428,13.8469,2,5972
12088,3385,187528.4732,479073.0083,21.924,15.831,3.826,13.559,16.44,18.831,20.274,20.845,0.2417,4.739,8.473,225.527,1309,15.0093,2,5973
12089,6507,187543.704,479071.128,30.248,22.05,5.649,18.693,22.915,26.668,28.545,29.007,0.2562,7.158,12.563,495.832,2707,13.1234,2,5974
12090,2360,187561.5463,479077.0324,29.513,22.506,5.058,20.641,23.247,26.071,28.173,28.641,0.2247,4.602,7.736,188.033,1079,12.551,2,5975
12091,3580,187742.8886,479073.8086,24.936,18.256,5.321,14.87,19.542,22.631,23.86,24.128,0.2915,5.694,9.808,302.226,1708,11.8454,2,5976
12092,6061,187799.2022,479068.8043,28.894,21.946,4.585,19.335,23.07,25.511,26.66,27.262,0.2089,8.231,12.773,512.535,3012,11.8255,2,5977
12093,475,187899.1928,479074.3999,28.201,25.955,2.42,25.962,26.631,27.143,27.395,27.562,0.0932,2.588,4.644,67.75,438,7.0111,2,5978
12094,4176,187957.5728,479076.322,15.071,8.926,2.491,7.765,9.732,10.727,11.25,11.649,0.2791,5.508,9.233,267.812,113,15.593,2,5979
12095,2355,186982.8309,479070.2483,18.434,11.784,2.849,10.302,11.567,13.854,15.329,16.026,0.2418,4.392,7.013,154.526,384,15.2402,2,5980
12096,4864,187509.7957,479072.7112,19.837,11.65,4.001,9.006,11.886,14.757,16.802,17.607,0.3434,4.463,7.289,166.906,807,29.1422,2,5981
12097,3167,187655.9562,479071.164,27.894,17.778,8.015,9.108,20.865,25.018,26.334,26.794,0.4508,5.548,8.932,250.662,1401,12.6346,2,5982
12098,2752,187999.2602,479072.7745,20.789,12.589,5.537,7.586,11.728,17.61,19.27,19.828,0.4399,3.202,5.647,100.198,1020,27.4656,2,5983
12099,1461,187348.5912,479072.1087,14.146,7.481,2.729,5.445,7.343,9.778,10.946,11.808,0.3648,3.453,5.956,111.463,100,13.1075,2,5984
12100,3527,187929.018,479075.1477,29.062,19.392,6.033,16.166,20.4,24.133,26.067,27.121,0.3111,5.663,9.226,267.421,1150,13.189,2,5985
12101,1295,187004.4573,479070.2761,17.687,11.828,3.419,10.219,12.308,14.162,15.947,16.374,0.289,2.069,3.612,40.989,325,31.5941,2,5986
12102,987,187037.8004,479070.7904,18.295,13.046,2.357,11.828,12.81,14.587,16.027,16.98,0.1807,1.834,3.404,36.401,236,27.1147,2,5987
12103,398,187110.4533,479071.3333,5.981,3.462,0.948,2.662,3.273,4.217,4.709,4.971,0.2737,2.021,3.259,33.364,31,11.9289,2,5988
12104,1552,187270.9523,479072.6431,11.97,7.011,2.614,4.856,7.26,9.214,10.022,11.217,0.3728,4.201,6.836,146.813,292,10.5713,2,5989
12105,5673,187285.3831,479068.8459,14.943,8.723,3.439,5.851,8.853,11.594,13.313,13.928,0.3942,6.139,10.104,320.755,1263,17.6864,2,5990
12106,1330,187299.5339,479070.7627,11.861,7.233,2.466,4.893,7.368,9.328,10.475,10.861,0.3409,2.629,4.398,60.765,293,21.8876,2,5991
12107,1819,187366.5828,479071.3903,19.941,10.233,5.916,5.014,8.68,17.113,18.623,19.097,0.5781,4.611,8.735,239.693,526,7.5889,2,5992
12108,1121,187481.9909,479069.7485,17.827,13.22,2.502,12.488,13.736,14.614,15.963,16.369,0.1893,3.382,5.878,108.55,368,10.327,2,5993
12109,7833,187779.2027,479064.9582,28.882,19.051,4.561,16.106,19.367,22.382,24.506,26.153,0.2394,7.766,13.095,538.732,1552,14.5397,2,5994
12110,2257,187888.7575,479068.0581,30.314,25.336,3.93,23.459,26.614,28.206,29.048,29.359,0.1551,6.287,10.834,368.741,1551,6.1208,2,5995
12111,6923,187986.6805,479067.2949,22.455,12.19,5.415,7.364,12.787,16.94,19.028,19.833,0.4442,5.419,8.91,249.392,1350,27.7595,2,5996
12112,6126,188014.5857,479072.3554,23.327,13.261,6.454,7.45,11.634,19.936,21.86,22.257,0.4867,5.015,9.535,285.609,1824,21.4489,2,5997
12113,3553,187018.1471,479065.5444,19.494,13.974,2.343,12.791,14.08,15.625,16.785,17.309,0.1677,4.801,9.134,262.104,913,13.5557,2,5998
12114,2063,187435.1004,479068.5087,19.51,10.904,4.402,8.202,11.448,14.555,15.921,16.956,0.4037,4.664,7.234,164.391,265,12.5494,2,5999
12115,1599,187461.5823,479071.0971,18.596,11.636,3.128,10.033,11.916,13.586,15.354,16.523,0.2688,3.654,5.98,112.34,185,14.2336,2,6000
12116,2680,187572.0085,479067.8909,30.707,24.835,4.373,23.252,25.971,27.836,29.216,29.705,0.1761,4.719,8.253,213.983,1809,12.5244,2,6001
12117,3713,187593.4608,479069.8615,33.008,26.379,4.855,23.569,27.339,30.121,31.363,31.832,0.184,6.687,12.764,511.839,2190,7.2542,2,6002
12118,2263,187834.0815,479066.7144,29.263,24.493,3.926,23.124,25.4,27.172,28.087,28.447,0.1603,6.774,11.794,436.986,1642,5.1787,2,6003
12119,351,187897.1177,479068.8982,28.907,25.742,3.638,25.416,27.009,27.699,28.114,28.398,0.1413,2.493,4.51,63.903,306,5.4927,2,6004
12120,1512,187332.8815,479070.2571,19.418,10.225,5.219,5.135,8.976,15.097,17.182,18.23,0.5105,4.187,8.653,235.202,330,6.4285,2,6005
12121,2184,187471.1745,479068.0585,17.62,12.792,2.322,11.342,13.209,14.35,15.404,15.824,0.1815,4.383,7.295,167.206,632,13.0617,2,6006
12122,1978,187729.7167,479067.2871,22.232,15.727,4.594,13.984,16.352,19.065,20.871,21.172,0.2921,3.888,7.002,154.016,758,12.8428,2,6007
12123,2270,187853.9141,479067.1633,28.014,22.643,4.464,20.917,23.937,25.794,26.915,27.221,0.1971,5.647,9.511,284.177,1494,7.988,2,6008
12124,2854,187012.4476,479064.6997,20.831,14.648,2.58,12.915,15.131,16.379,17.686,18.256,0.1762,3.741,7.408,172.417,631,16.5529,2,6009
12125,3340,187045.4587,479065.7123,18.719,10.712,3.535,8.066,10.826,13.396,15.349,16.413,0.33,4.165,7.022,154.926,385,21.5587,2,6010
12126,2500,187492.6786,479064.9734,17.023,13.512,1.741,12.63,13.912,14.59,15.39,15.823,0.1288,4.871,8.31,216.953,1437,11.5233,2,6011
12127,2045,187516.7913,479066.3517,19.722,11.829,3.59,9.809,12.643,14.339,15.676,16.752,0.3035,4.524,7.539,178.58,195,11.4514,2,6012
12128,3212,187622.2395,479063.2999,25.67,15.164,5.925,10.872,15.734,19.534,22.854,23.983,0.3907,5.87,11.421,409.753,665,7.8389,2,6013
12129,1904,187715.1687,479065.7436,22.739,13.447,4.718,9.236,13.145,17.592,20.756,21.653,0.3509,4.585,8.047,203.423,395,9.3598,2,6014
12130,1159,187812.7357,479063.5528,22.558,17.198,4.124,15.741,18.028,20.304,21.476,21.782,0.2398,3.841,6.125,117.844,576,9.835,2,6015
12131,1727,187270.1249,479064.5791,12.591,7.138,3.016,4.677,6.655,9.61,11.688,11.952,0.4225,4.443,7.999,201.011,401,8.5916,2,6016
12132,2186,187389.6893,479068.4247,23.434,11.757,7.137,5.951,8.16,19.642,21.148,21.668,0.6071,5.359,10.412,340.567,664,6.4187,2,6017
12133,4177,187412.2461,479068.0878,23.805,11.864,7.197,5.756,9.461,19.636,21.54,22.569,0.6067,6.164,11.019,381.434,1325,10.9508,2,6018
12134,4835,187639.9846,479065.4634,29.349,16.617,6.919,11.218,16.647,22.663,25.326,26.779,0.4164,6.923,12.18,466.068,979,10.374,2,6019
12135,4764,187910.8973,479072.0061,30.358,24.528,5.255,22.264,25.948,28.6,29.406,29.654,0.2142,8.596,14.498,660.352,2956,7.2143,2,6020
12136,1474,187089.5658,479066.5704,10.586,6.18,2.119,4.17,6.434,8.023,8.789,9.208,0.3428,3.168,4.765,71.331,245,20.6642,2,6021
12137,2525,187556.8202,479063.9167,29.082,21.091,6.783,17.934,23.046,26.436,27.625,28.08,0.3216,4.021,7.078,157.382,1219,16.0438,2,6022
12138,497,187925.2471,479065.468,29.206,24.532,4.041,22.249,25.615,27.385,28.311,28.552,0.1647,3.09,5.196,84.829,340,5.8588,2,6023
